_1,_2
"Row(_1='15376', _2='12278')",41.05
"Row(_1='11823', _2='15295')",193418.31549999988
"Row(_1='12402', _2='12173')",6483964.043900022
"Row(_1='10693', _2='11433')",4885010.4252
"Row(_1='14100', _2='13931')",507191.64260000014
"Row(_1='12953', _2='11721')",3569.0919
"Row(_1='11109', _2='14747')",8882.9408
"Row(_1='12264', _2='10529')",1518366.9606000024
"Row(_1='11066', _2='11292')",1471063.2601000003
"Row(_1='13204', _2='14747')",1008848.1253
"Row(_1='15412', _2='11278')",1689.2849999999996
"Row(_1='12758', _2='13830')",997800.0234999994
"Row(_1='13424', _2='11638')",22.712999999999997
"Row(_1='12266', _2='11986')",346178.3756000003
"Row(_1='10785', _2='13930')",1141997.2247000001
"Row(_1='14078', _2='11193')",10110.345
"Row(_1='10693', _2='14107')",1012656.1085000011
"Row(_1='11423', _2='11278')",16908.547400000003
"Row(_1='10713', _2='12892')",323689.1056999997
"Row(_1='10157', _2='10930')",125015.96700000002
"Row(_1='11292', _2='13964')",2279.165
"Row(_1='15497', _2='13930')",1542.312
"Row(_1='12339', _2='13198')",960290.6205999997
"Row(_1='13930', _2='11097')",1218.5700000000002
"Row(_1='11775', _2='14108')",40.67
"Row(_1='12007', _2='10397')",658224.9733999999
"Row(_1='14831', _2='13487')",1948093.9906999997
"Row(_1='13931', _2='13204')",925679.7342000001
"Row(_1='14057', _2='10821')",31364.08169999999
"Row(_1='11278', _2='13204')",4434324.676100001
"Row(_1='13244', _2='11618')",1223290.2224999997
"Row(_1='14696', _2='13930')",947902.1434000008
"Row(_1='15401', _2='12266')",22793.344600000008
"Row(_1='14908', _2='11292')",7837168.947199994
"Row(_1='11298', _2='14107')",9328084.131799992
"Row(_1='11433', _2='13487')",10802887.377100004
"Row(_1='11865', _2='14457')",41.99
"Row(_1='10721', _2='11109')",146.142
"Row(_1='12389', _2='11292')",249038.1197000001
"Row(_1='11884', _2='14869')",2558350.5692000017
"Row(_1='14783', _2='11298')",603232.6730000001
"Row(_1='10562', _2='11292')",3990.5026
"Row(_1='10990', _2='14524')",36.34
"Row(_1='12266', _2='14492')",2044349.532700002
"Row(_1='10980', _2='12953')",1426.865
"Row(_1='14193', _2='10821')",187.362
"Row(_1='12478', _2='11066')",219951.25349999988
"Row(_1='15304', _2='15356')",50806.013399999974
"Row(_1='14107', _2='12953')",2879.1946
"Row(_1='10135', _2='10821')",42.445
"Row(_1='13487', _2='14307')",328079.5731999999
"Row(_1='13296', _2='14100')",2000003.8912
"Row(_1='11057', _2='13277')",4025.6907999999985
"Row(_1='14893', _2='12191')",1719.7235999999998
"Row(_1='10155', _2='15411')",21.822
"Row(_1='11066', _2='13485')",117.86999999999999
"Row(_1='13422', _2='10397')",3447967.554199999
"Row(_1='10821', _2='10599')",1246899.5740000003
"Row(_1='14986', _2='11278')",3541.7575
"Row(_1='13871', _2='11003')",43.12
"Row(_1='14869', _2='10721')",2608607.5887000016
"Row(_1='11638', _2='11298')",835307.5881999994
"Row(_1='10397', _2='11057')",12177068.852100002
"Row(_1='14635', _2='11057')",3241142.9769
"Row(_1='14679', _2='11109')",51158.3242
"Row(_1='11778', _2='10397')",256148.01999999993
"Row(_1='12889', _2='12391')",173180.55559999993
"Row(_1='14685', _2='14512')",38.99
"Row(_1='12278', _2='13232')",173129.4128
"Row(_1='11433', _2='11587')",130987.84499999997
"Row(_1='11648', _2='13829')",37.06
"Row(_1='11042', _2='12339')",529352.6983999994
"Row(_1='12217', _2='11292')",178334.32559999998
"Row(_1='12266', _2='15249')",105974.88949999995
"Row(_1='14771', _2='14908')",7918631.517899991
"Row(_1='11637', _2='14107')",7835.976999999999
"Row(_1='10397', _2='15304')",17217242.404400006
"Row(_1='10299', _2='12892')",610584.3694000002
"Row(_1='12280', _2='13487')",2354.145
"Row(_1='14831', _2='14689')",230248.92600000004
"Row(_1='14122', _2='12397')",1306.3309
"Row(_1='12264', _2='12124')",130.43
"Row(_1='12889', _2='13303')",801138.8911
"Row(_1='14027', _2='13204')",32518.520499999995
"Row(_1='13796', _2='14893')",437.651
"Row(_1='14869', _2='15096')",87.04449999999999
"Row(_1='11042', _2='11697')",1681817.2031999994
"Row(_1='14100', _2='11292')",5179704.6182999965
"Row(_1='14679', _2='11433')",2214386.134999996
"Row(_1='12197', _2='11057')",35829.210000000014
"Row(_1='13871', _2='15304')",1096.3512
"Row(_1='11637', _2='11109')",126.22
"Row(_1='12339', _2='14307')",198.828
"Row(_1='12266', _2='12451')",1988997.4269999992
"Row(_1='11618', _2='14730')",658539.8328999997
"Row(_1='13871', _2='13487')",2810217.578199999
"Row(_1='13495', _2='14869')",738113.1102999995
"Row(_1='14771', _2='13964')",188784.12500000012
"Row(_1='14193', _2='12451')",84878.62440000002
"Row(_1='10397', _2='12390')",57071.11500000001
"Row(_1='12954', _2='12094')",3116.5919999999996
"Row(_1='11140', _2='16440')",469.4074
"Row(_1='10721', _2='13930')",12676395.577700004
"Row(_1='13198', _2='14771')",223823.5830000001
"Row(_1='10868', _2='11140')",66.93
"Row(_1='11624', _2='14635')",42.165
"Row(_1='10423', _2='11003')",40.785
"Row(_1='12156', _2='11921')",69.77
"Row(_1='11721', _2='10821')",174265.47219999993
"Row(_1='13232', _2='13487')",5696321.065200007
"Row(_1='15412', _2='15304')",27957.844999999994
"Row(_1='11292', _2='15389')",224.28
"Row(_1='14683', _2='12266')",7099755.051599995
"Row(_1='11298', _2='11140')",707752.6205999994
"Row(_1='12003', _2='10849')",116.805
"Row(_1='11637', _2='15016')",37.955
"Row(_1='11637', _2='11618')",41.8506
