_1,_2,_3,_4
2020,8,19,10847
1997,12,3,14795
1998,7,9,14996
2003,12,24,16409
2011,3,17,17529
2001,5,27,14290
2001,9,16,12227
2003,11,29,15966
2014,6,18,16476
1998,9,22,14871
2009,7,18,16425
2001,3,31,14933
2012,2,23,16613
2014,8,17,15882
2004,10,27,19852
2004,6,16,19687
2006,4,18,19829
2016,5,14,12794
2016,9,13,15340
2017,12,10,14704
2018,3,23,20582
1996,10,13,14141
1998,12,6,14108
2007,1,17,19032
2008,1,1,18597
2009,4,6,17967
2010,11,3,17866
2020,5,13,5212
2020,9,14,10920
1999,5,14,15285
1999,9,13,15525
2012,9,24,17277
2013,4,9,17543
2002,7,2,15058
2004,1,4,17635
2016,12,15,15339
2017,1,10,14024
1996,5,15,14610
2006,3,2,19477
2007,2,7,19729
2009,9,22,16934
2018,6,9,18094
1997,8,4,15172
1998,11,22,14255
1999,6,10,14847
2012,4,20,17539
2004,12,24,17057
2013,9,27,18116
2015,11,28,16007
2015,7,29,17167
2007,11,22,14763
2010,4,29,18170
2010,8,28,15308
1996,8,25,14413
2001,7,10,17057
2002,8,22,15058
2013,3,30,15339
2004,2,15,18238
2005,11,10,19590
2005,7,19,20135
2018,11,19,19770
2019,6,13,21917
1996,6,24,14541
1998,4,10,14726
2008,5,6,19649
2010,3,31,17936
1999,1,25,14827
2001,4,14,15020
2001,8,1,17582
2011,10,4,16024
2012,5,5,13986
2013,12,29,16085
2000,1,5,15380
2003,2,8,15060
2005,4,1,20108
2005,8,14,18932
2008,11,27,11961
2015,6,4,17098
2017,9,6,14760
1996,1,28,13546
2006,11,6,20134
2007,10,3,20716
2019,3,31,20237
2016,6,17,16701
2000,4,23,14827
2000,8,24,15721
2002,10,22,14558
2008,2,18,19993
2014,2,17,15404
2017,11,29,15169
2019,9,18,20393
1999,8,28,13689
2007,7,21,18791
2009,3,17,18118
2011,5,23,16565
2011,9,24,13368
2002,4,21,14088
2003,1,12,16953
2014,4,16,16264
2005,3,22,19870
2017,8,27,14607
2019,10,30,19526
1996,2,7,14513
1997,7,27,14600
1998,8,1,13616
2009,12,12,13797
2011,6,5,16680
2002,3,7,14831
2012,1,2,17207
2013,8,14,18319
2014,11,12,16190
2015,10,5,16509
2000,5,2,15494
2000,9,9,13778
2006,7,7,20660
1996,9,8,13983
1997,4,25,14895
2020,4,22,4949
2020,8,21,12598
2003,12,30,18498
2011,3,23,16738
2013,5,14,17997
2017,7,28,17091
2000,12,19,15506
2006,1,28,15800
2008,6,9,20215
2020,2,21,21216
1998,9,16,13986
2006,2,25,16745
2001,3,25,16564
2003,5,31,14941
2014,8,23,13230
2016,1,7,14983
2006,4,24,19861
2006,8,17,20663
2008,9,11,18787
2017,12,12,14851
2018,3,13,18561
2019,2,2,14532
1996,10,11,14848
1997,3,14,14688
1998,12,12,13028
2009,4,24,18514
2002,11,3,13634
2003,6,29,17599
2012,9,30,16510
2013,4,3,18255
2015,2,1,11352
2004,1,10,16530
2017,1,16,14942
2018,10,8,20813
1997,12,13,13032
1998,7,15,14962
2009,9,28,17738
2001,9,22,12393
2012,4,30,17403
2014,6,20,17162
2009,7,20,19062
2015,7,19,16571
1998,1,20,14752
2010,4,19,18169
2012,2,29,16297
2001,11,13,14322
2002,8,12,15263
2003,9,2,18172
2004,10,1,20190
2004,6,22,19522
2016,5,4,15702
2016,9,11,15295
2005,7,13,19991
2006,12,12,19055
2007,1,11,20555
2018,11,25,21090
2019,6,7,21680
2020,5,11,5578
2020,9,4,12647
1999,5,8,13101
1999,9,7,15539
2010,3,5,18242
2001,4,16,17262
2001,8,11,15636
2002,7,8,15343
2013,12,7,12331
2014,7,5,14051
2005,4,11,20010
2006,3,8,19801
2007,2,9,20547
2018,6,19,19777
1996,1,18,12496
1998,11,28,13263
2004,11,16,19680
2013,9,17,16957
2015,11,26,10043
2016,10,28,15977
1996,11,30,13508
2000,8,18,15770
2008,2,8,19940
2009,11,7,14193
2010,8,26,18627
1999,4,25,14403
1999,8,18,15423
2001,7,12,17508
2007,7,27,20966
2011,5,9,17409
2011,9,18,15824
2013,3,16,15416
2002,4,27,12885
2003,1,6,18200
2004,2,5,18926
2005,11,12,16316
2015,9,9,15286
1996,6,30,14310
2007,9,23,19856
2008,5,12,20022
2018,7,6,19971
2019,10,24,21141
1997,7,5,13108
1998,8,7,15013
1999,1,3,12264
2011,10,14,17258
2011,6,15,17475
2012,5,3,17264
2000,1,3,15348
2002,3,29,14753
2008,11,21,18659
2014,11,10,16241
2015,10,15,16639
2015,6,14,16453
2007,10,5,21019
2019,3,21,21056
1996,9,14,13268
1997,4,19,13433
1999,2,17,14938
2002,10,24,14601
2005,10,29,16468
2005,6,28,20358
2013,5,20,18285
2017,11,23,9825
2017,7,22,14379
2019,9,28,16575
2000,12,21,15514
2008,6,7,17556
2009,3,11,18088
2020,2,19,20618
2014,4,14,16447
2000,2,20,14497
2003,5,1,17629
2005,3,24,20265
2016,1,13,14702
2017,4,10,16120
2017,8,5,14546
1996,2,13,14555
2006,8,23,20045
2008,9,17,18164
2019,2,12,16762
2000,5,24,15156
2000,9,7,15718
2002,11,9,12461
2003,6,23,18457
2014,3,30,15946
2011,4,24,16221
2020,4,16,5304
1997,12,23,14511
2003,12,20,16557
2011,3,29,17056
2014,5,27,16099
2006,1,22,17816
2014,6,30,16289
1997,6,20,15027
1998,9,10,13570
2009,7,30,18979
2001,3,3,15027
2012,2,27,17052
2014,8,29,16894
2004,10,15,20325
2004,6,12,17439
2006,4,6,20073
2016,9,1,16114
2017,12,6,15187
2018,3,3,15528
1996,10,1,14767
1998,12,10,14960
2007,1,13,15886
2009,4,18,14874
2020,5,1,5687
2020,9,26,10334
1999,5,2,14271
2012,9,4,17025
2017,1,22,13586
2006,3,22,19911
2012,7,29,17428
2018,6,29,21609
1998,11,26,11162
2001,2,22,16582
2003,4,16,17766
2012,4,24,16748
2006,5,19,20048
2008,10,2,18678
2018,12,29,19097
1996,11,16,13125
1998,1,30,14793
2009,11,1,16949
2010,4,9,18244
2001,11,7,14359
2001,7,6,17193
2002,8,10,13620
2003,9,12,18101
2012,10,15,17304
2013,3,10,17495
2004,2,3,18718
2005,11,6,18417
2005,7,7,20206
2006,12,10,19017
1996,6,4,14636
1998,4,30,14805
2007,9,25,19593
2010,3,11,17965
2020,1,6,20876
1999,1,5,14534
2001,4,26,17346
2001,8,21,17413
2011,10,8,13568
2012,5,9,16847
2013,12,1,18592
2014,7,11,17371
2016,3,27,15249
2000,1,9,14550
2008,11,15,14664
2015,6,8,16730
2007,10,31,20108
2004,11,26,16894
2004,7,21,20010
2016,10,18,15652
2016,6,5,15613
2005,6,26,19785
2008,2,14,20326
2017,11,17,16314
2019,9,6,20369
1998,5,11,14600
1999,4,23,14745
1999,8,8,14860
2009,3,5,18393
2011,5,3,16778
2011,9,12,17066
2002,4,1,14693
2013,11,22,18044
2014,4,4,16661
2015,5,12,16479
2015,9,3,16692
2005,3,2,19928
2017,4,12,15981
2017,8,15,16460
2018,7,12,21348
2019,10,18,21623
1996,2,11,13902
1997,7,15,14934
1998,8,13,15167
2002,3,19,14201
2013,8,26,18404
2015,10,17,12700
2000,5,30,15662
2000,9,29,15749
2008,3,19,19886
2010,9,17,18273
1996,9,20,14797
2011,4,30,14247
2011,8,29,16329
2003,12,10,17745
2005,10,19,19631
2013,5,26,13963
2017,7,8,14577
1996,7,13,13644
2000,12,31,12690
2006,1,16,19225
2008,6,29,19380
2019,1,10,19756
2020,2,9,19440
1997,6,18,14496
1998,9,4,13724
2010,12,3,17974
2000,2,26,13394
2001,3,13,16929
2002,12,13,14231
2003,5,11,16437
2014,8,3,16565
2016,1,11,15043
2006,4,12,19941
2006,8,13,19753
2007,5,4,20931
2017,12,24,12699
2019,2,22,20061
1997,3,26,15017
2009,4,20,18146
2002,11,15,14481
2012,9,10,17234
2014,3,20,16990
2017,6,25,16471
2009,2,20,18254
2017,1,28,11791
2020,3,24,12995
1997,12,17,14877
2012,7,23,18150
2014,5,29,16906
2003,4,22,17741
2006,9,20,19608
2008,10,8,18246
2018,12,19,20246
1998,1,24,12887
2010,4,15,18206
2011,1,2,16791
2012,2,1,15638
2000,6,1,15454
2001,11,1,14076
2003,9,22,18124
2004,6,2,19308
2005,7,1,20360
2007,1,7,19539
2018,11,5,20386
2020,5,31,6151
2020,9,16,9718
1997,11,6,14710
1998,4,20,14849
2001,4,28,15212
2001,8,31,17231
2013,12,11,16685
2014,7,17,16794
2018,5,26,16326
1998,2,28,13193
2006,3,28,19270
2009,6,17,18916
2001,2,28,16489
2012,3,16,17461
2014,9,14,15690
2004,11,28,19738
2004,7,31,17952
2006,5,21,19018
2016,10,8,12002
2016,6,3,16241
2017,3,7,15302
1996,11,10,14037
2007,12,25,16794
2008,2,4,18281
2009,11,11,17381
2010,8,14,16366
2020,6,8,7544
1999,4,13,15190
1999,8,14,13409
2001,7,24,17368
2011,5,5,17479
2011,9,6,16902
2012,10,5,17424
2013,3,12,17825
2014,12,14,14748
2002,4,7,13667
2004,2,25,19289
2015,5,6,16427
2015,9,5,11925
1996,6,10,14707
2007,9,3,20282
2018,7,10,21309
2020,1,12,19664
1997,7,9,14701
1998,8,19,15003
1999,1,15,13665
2004,8,24,20003
2012,5,23,17044
2016,3,21,15944
2008,11,9,17317
2013,8,28,17749
2015,10,27,15385
2015,6,18,17089
2007,10,17,20596
2010,5,18,17736
2010,9,27,17997
1996,9,26,14647
2001,6,9,14776
2002,9,17,14700
2015,12,23,16187
2004,3,8,19642
2005,10,9,18793
2005,6,16,20485
2017,11,11,12503
2017,7,2,14838
2018,8,14,20262
1996,7,7,14437
1998,5,13,14644
2008,6,27,20597
2020,2,7,19923
2013,11,24,15606
2014,4,2,16348
2002,12,3,13976
2003,5,13,17516
2005,3,4,20298
2008,12,30,18128
2015,1,1,13464
2016,1,17,12878
2017,8,9,16973
1996,2,17,12731
2006,8,3,20216
2007,5,14,20950
2019,2,16,15726
2016,7,22,16256
2000,5,20,13358
2000,9,27,15687
2002,11,21,14360
2008,3,29,17168
2014,3,18,16464
2017,10,30,15425
2019,8,17,18258
1997,9,28,14233
1999,11,17,15475
2009,2,18,17926
2011,4,20,16822
2011,8,27,12265
1997,12,27,13294
2002,5,10,14910
2014,5,23,16893
2005,2,21,19549
2006,1,10,18541
2019,1,4,19467
1997,6,24,15137
2009,7,10,19256
2010,12,9,17776
2012,2,15,16064
2013,7,3,18848
2014,8,9,14403
2000,10,12,15804
2000,6,15,14420
2006,4,10,20138
2017,12,18,15489
1997,3,28,14973
2020,5,21,6048
2020,9,22,9410
2003,3,24,18672
2006,6,25,18850
2008,7,14,20702
2018,5,20,19676
2020,3,18,19343
1998,2,22,14163
2006,3,26,18873
2011,12,16,17006
2012,7,17,17955
2001,2,26,17020
2003,4,28,18077
2014,9,8,16460
2016,2,2,13971
2006,5,31,19699
2006,9,30,16631
2008,10,14,17986
2017,3,1,15233
2018,12,9,17396
2019,5,7,20224
1996,11,12,14706
1997,2,13,14926
1998,1,2,14057
1999,12,7,15458
2009,11,21,14357
2010,4,5,18105
2011,1,12,13702
2001,11,27,14346
2001,7,18,17311
2003,9,16,17653
2012,10,3,16740
2013,3,6,16649
2014,12,20,14930
2004,2,23,19419
2006,12,30,17534
2018,11,11,19824
1997,11,8,13085
1998,4,18,13135
2007,9,5,20404
2020,1,18,14889
2001,8,25,15799
2004,4,27,19442
2004,8,18,20197
2012,5,29,16803
2014,7,23,16992
2016,3,15,15565
2008,11,3,18445
2009,6,23,18814
2015,6,28,16335
1998,6,17,14714
2010,5,28,18273
2012,3,26,17499
2001,10,14,13830
2002,9,11,12678
2003,8,1,17948
2004,11,6,17173
2004,7,25,19370
2015,12,29,15477
2016,10,14,16021
2016,6,9,16722
2005,6,14,20318
2007,12,23,19114
2017,11,5,14866
2018,8,4,18229
2019,9,10,20041
2020,6,14,7969
1998,5,7,14479
1999,4,11,14316
1999,8,4,15385
2002,4,13,12833
2013,11,2,13689
2005,3,14,20263
2010,10,31,17015
2018,7,16,21497
1998,8,25,14833
2013,8,22,18334
2015,10,29,16255
2016,11,19,12830
2016,7,24,16151
2018,1,17,33274
1996,4,19,14729
2000,9,17,14856
2008,3,7,19553
2009,10,4,16919
2010,9,29,17784
1999,7,28,14933
2001,6,15,16527
2011,4,10,16520
2011,8,17,17486
2013,2,19,17450
2002,5,4,12806
2003,12,6,13758
2004,3,2,19351
2005,10,15,16515
2015,8,10,16786
2017,7,4,14044
1996,7,1,14870
2006,1,4,18869
2007,8,20,20850
2008,6,17,20270
2018,4,3,19639
2019,1,30,16914
1997,6,6,15114
2010,12,15,17072
2012,6,6,16858
2000,2,6,14639
2002,12,25,11121
2008,12,16,16476
2013,7,13,16246
2014,8,15,17168
2015,1,11,14339
2016,1,31,13686
2019,7,29,21919
2007,5,8,20449
2017,12,20,15884
2019,2,26,19254
1997,3,22,13540
2002,11,27,14508
2005,5,25,20006
2005,9,16,19598
2017,10,20,16293
2017,6,21,16842
2019,8,31,15826
1997,9,26,14998
2009,2,8,16609
2010,1,9,13964
2020,3,20,17728
2011,12,22,17225
2012,7,11,18067
2014,5,9,16585
2000,3,11,13492
2003,4,2,18110
2005,2,27,19024
2016,2,8,14736
1996,3,10,14001
2006,9,24,18931
2008,10,20,18696
2009,7,12,18178
2018,12,15,15498
2019,5,9,20933
1998,1,12,14083
1999,12,13,15408
2003,10,31,18149
2011,1,22,13074
2000,10,2,15635
2000,6,21,15122
2001,11,21,14444
2003,9,26,18148
2006,12,20,19187
2009,1,27,15886
2011,7,21,18214
2020,5,19,4745
1997,11,18,14805
2003,3,30,17272
2014,10,22,16325
2004,4,21,19670
2006,10,28,16471
2006,6,19,19749
2014,7,29,17211
2018,5,14,20028
2019,12,12,21170
1997,5,17,13409
1998,2,16,14763
2009,6,29,19060
2002,1,1,13229
2012,3,28,16962
2014,9,2,16201
2004,11,8,20068
2004,7,3,17414
2006,5,1,19983
2016,10,4,15449
2017,3,11,13742
1996,11,6,14576
1997,2,3,14832
2007,12,13,19322
2020,6,4,6762
1999,4,1,15153
2001,7,20,17569
2012,10,25,17362
2014,12,18,16361
2015,5,26,16104
2015,9,17,16386
2007,9,15,17024
2010,10,17,17398
2010,6,26,16334
2018,7,30,21587
2020,1,24,20409
1998,8,31,13562
2001,1,19,16807
2003,7,13,17609
2004,8,20,20360
2012,5,27,13518
2015,3,25,16615
2016,3,9,15216
2018,1,27,29712
1996,4,29,14331
1998,6,27,13090
2009,10,2,18003
2010,5,6,18245
2010,9,7,18002
2001,10,4,14578
2001,6,5,16840
2002,9,13,14766
2003,8,15,17531
2012,11,8,17035
2013,2,9,11955
2014,1,6,13327
2015,12,27,15198
2004,3,4,19297
2005,10,5,19414
2005,6,4,17561
2018,8,2,20655
1996,7,27,13688
1998,5,25,14158
2007,8,26,20287
2012,6,12,17722
2013,11,4,17927
2016,4,30,12619
2016,8,31,15953
2000,2,12,13091
2002,12,31,12259
2008,12,10,17194
2015,1,13,14957
2019,7,27,19114
2007,5,18,21018
2002,6,18,15242
2016,11,29,15297
2016,7,2,13977
2005,5,31,20218
2007,3,17,17123
2008,3,1,16771
2017,10,18,15924
2019,8,5,22278
1997,9,16,14797
1998,10,6,14566
1999,11,5,15560
1999,7,18,14676
2009,2,6,17936
2010,1,3,17372
2011,8,15,17798
2002,5,30,14842
2013,10,21,18102
2014,5,3,13247
2015,4,15,16533
2005,2,1,19141
2018,4,9,20617
2019,1,24,19503
1996,3,12,14646
1997,6,12,15136
2010,12,21,17839
2005,12,30,19133
2013,7,23,18540
2000,10,24,15615
2000,6,19,15537
2008,4,22,19981
2011,11,24,10884
2011,7,19,17877
2003,3,20,17988
2005,9,30,19704
2017,6,11,16209
2006,10,22,19234
2006,6,21,19948
2008,7,26,17990
2018,5,8,19984
2019,12,2,21216
2020,3,14,18502
1997,5,23,15140
1998,2,10,14506
1999,3,9,13627
2011,12,28,17166
2012,7,5,16354
2000,3,5,14838
2001,2,14,16396
2002,1,11,14382
2003,4,8,17275
2014,9,28,15164
2016,2,14,13228
2006,5,11,19632
2006,9,2,17405
2007,4,7,18019
2008,10,26,17573
2009,8,28,18448
2017,3,21,15912
2018,12,5,19349
2019,5,19,20157
1997,2,25,14981
1999,12,11,13349
2003,10,25,15279
2009,11,25,18195
2011,1,16,15218
2012,10,23,16588
2014,12,24,12652
2017,5,20,12996
2006,12,18,20325
2009,1,17,14069
1997,11,20,14876
2012,12,27,16935
2014,10,16,16675
2020,1,30,20667
2003,7,11,18407
2004,4,15,19912
2004,8,14,17295
2015,3,23,16104
2016,3,3,15752
2009,6,3,17959
1998,6,29,14622
2012,3,6,16483
2000,7,6,15824
2001,10,2,14405
2002,9,7,12930
2003,8,21,18518
2004,7,13,19726
2015,12,1,15727
2005,6,2,20225
2007,12,11,18292
2018,8,24,21095
2020,6,26,8579
1997,10,5,14228
1998,5,19,14542
2013,11,14,18021
2015,5,20,16723
2016,8,25,16344
1998,3,31,14770
2009,5,12,17741
2010,10,11,18330
2010,6,20,18067
2001,1,25,17045
2016,11,7,15291
2016,7,4,13755
2017,2,4,11589
2018,1,29,38382
1996,4,7,13841
2007,3,31,17985
2008,3,11,19882
2009,10,8,18015
2010,9,9,18346
2020,7,7,10447
1999,11,3,15390
1999,7,8,15353
2001,6,27,17375
2011,4,6,17096
2011,8,5,18179
2012,11,2,17337
2013,2,15,18173
2002,5,24,14987
2004,3,30,19586
2015,4,5,15435
2015,8,6,17333
1996,7,21,14398
2018,4,15,18851
2019,1,18,19534
1997,6,10,15077
2004,9,27,18960
2010,12,27,15271
2012,6,18,18074
2016,4,16,12033
2002,12,21,12456
2005,12,24,15617
2008,12,12,18108
2013,7,17,18879
2015,1,23,15925
2019,7,17,21091
2007,5,28,19833
2010,2,23,17120
2001,5,4,17222
2002,6,28,15297
2013,1,16,16358
2004,12,5,19025
2005,5,21,17551
2005,9,4,15936
2017,10,8,15214
2017,6,1,16386
2018,9,9,19828
2019,8,3,19067
1996,12,11,14625
1997,9,14,14094
2008,7,28,20626
2010,1,5,16870
1999,3,7,14086
2011,12,2,16587
2013,10,27,17232
2014,5,5,16689
2000,3,31,15706
2003,4,14,18052
2005,2,7,19611
2008,1,28,19445
2016,2,20,12219
1996,3,22,14822
2006,9,12,19097
2007,4,13,20586
2019,5,21,20306
1999,12,17,15332
2003,10,19,17282
2011,1,26,14203
2000,10,30,15584
2000,6,25,14782
2008,4,24,20524
2017,9,27,15712
2019,11,20,20840
1997,8,27,15215
1999,10,22,15666
2009,1,23,17793
2011,11,30,15693
2011,7,25,17717
1997,11,30,14445
2002,2,15,14705
2003,3,10,18599
2012,12,21,17087
2014,10,26,15680
2004,4,9,19866
2005,1,8,33028
2006,10,16,19649
2006,6,15,20362
2018,5,2,19702
2019,12,24,16605
1997,5,29,14990
1998,2,4,14337
2009,6,9,17978
2002,1,13,13491
2012,3,8,17377
2014,9,22,16515
2000,11,3,15845
2000,7,8,14238
2006,5,13,17029
2009,8,22,15233
2017,3,31,16248
2007,12,1,15732
2020,6,16,6855
2003,2,23,16729
2017,5,18,16172
2006,7,26,20429
2008,8,3,19669
2018,2,17,15498
1998,3,21,13223
2010,10,13,18015
2010,6,14,18766
2001,1,31,16976
2003,7,1,18179
2014,2,14,15513
2015,3,13,16958
2017,2,2,15273
2018,1,7,36770
2019,4,4,21039
1996,4,1,14611
1998,6,7,14246
2009,10,22,17940
2010,5,10,18202
2001,10,24,13993
2001,6,17,16632
2003,8,19,18192
2012,11,4,16360
2013,2,5,16145
2014,1,10,15542
2015,12,15,15119
2004,3,16,18764
2009,12,19,13383
2018,8,22,20621
1997,10,11,13167
1998,5,21,14741
2001,12,25,12027
2007,8,6,21240
2004,5,24,19569
2004,9,17,19523
2012,6,24,17445
2016,4,10,15240
2016,8,19,16036
2007,6,27,19616
2008,12,6,14359
2009,5,10,17461
2015,1,25,14541
2019,7,15,22046
2020,8,10,12541
1998,7,18,13570
2010,2,25,16850
2012,8,16,17639
2001,9,11,1957
2002,6,6,14689
2003,11,4,17647
2016,11,1,15134
2016,7,14,16628
2005,5,11,19755
2006,2,6,19187
2007,3,5,20848
2017,10,6,16250
2018,9,3,19469
2019,8,9,22160
2020,7,1,8568
1996,12,5,14440
1997,9,4,14970
1998,10,10,13150
1999,11,9,15573
1999,7,14,15385
2010,1,31,16248
2011,8,3,18061
2002,5,18,12880
2013,10,1,17049
2015,4,3,16705
2015,8,28,16856
2005,2,13,18673
2008,1,26,15814
2010,11,28,18672
2018,4,21,16362
1996,3,24,13817
2013,4,30,17906
2005,12,18,18158
2013,7,27,16315
2016,12,22,15873
1996,5,16,14346
2000,10,20,15845
2008,4,2,20324
2009,9,1,17478
1999,10,24,15035
1999,6,19,13721
2001,5,2,17282
2011,11,20,15678
2011,7,7,18075
2013,1,30,15958
2002,2,1,14190
2004,12,15,19619
2005,9,2,19943
2015,11,7,12744
2017,6,7,16272
2006,10,10,19274
2006,6,1,19695
2007,11,9,21052
2008,7,22,20285
2019,12,30,20717
1997,5,3,13160
1999,3,29,15246
2011,12,8,16558
2000,3,25,13751
2002,1,23,14193
2013,6,14,19001
2014,9,16,15735
2016,2,26,15504
2019,6,26,21739
2007,4,11,19939
2009,8,16,17825
2011,2,25,16327
2017,3,25,13867
2019,5,31,21406
1997,2,21,14384
1999,12,31,11178
2003,10,13,18334
2005,4,22,20068
2005,8,23,19793
2017,5,24,16117
2017,9,17,15483
2019,11,26,20449
1997,8,29,15337
2008,8,13,20620
2009,1,13,16878
2012,12,15,13452
2014,10,4,12453
2000,4,14,15653
2000,8,15,15759
2003,7,31,18407
2004,4,3,17162
2005,1,6,38036
2015,3,11,16525
2009,6,15,18935
2019,4,10,19895
1998,6,9,14845
2000,11,13,15811
2000,7,18,15535
2001,10,22,14408
2003,8,25,18537
2014,1,20,15519
2011,6,18,15453
2020,6,22,8340
1997,10,17,15000
2001,12,19,14472
2003,2,17,13718
2014,11,21,16605
2004,5,22,16745
2006,7,16,19626
2016,8,13,13625
2018,2,11,17062
1997,4,14,15081
1998,3,19,14763
2010,10,7,18415
2010,6,8,17960
2020,4,13,6628
2001,1,5,16612
2012,8,26,16236
2014,2,8,11791
2016,11,11,16058
2017,2,8,14505
2018,1,9,35626
1996,4,11,14776
1997,1,14,14343
2007,3,3,17495
2009,10,28,17116
2020,7,11,11524
1999,7,4,12145
2001,6,23,15468
2012,11,30,16708
2009,12,21,17858
2015,4,25,13290
2015,8,18,16155
1998,12,23,13831
2007,8,12,20604
2010,11,18,18162
2010,7,25,17932
2012,1,27,16373
2018,4,27,20645
2003,6,10,17944
2004,9,23,19979
2012,6,30,15568
2013,4,24,18002
2016,4,12,15561
2005,12,12,18914
2007,6,21,21230
2018,10,23,20182
2019,7,5,17964
2020,8,12,11012
1996,5,30,14666
1998,7,24,15007
2009,9,7,17045
2010,2,3,17003
2001,5,8,17282
2001,9,1,14454
2003,11,10,18414
2012,4,5,17319
2013,1,4,17523
2014,6,3,16354
2004,12,9,19656
2005,5,1,19543
2005,9,8,19698
2018,9,5,19547
1996,12,31,13290
1997,9,2,15162
1998,10,20,14967
2007,11,7,20847
2010,1,17,15763
1999,3,27,13286
2011,12,14,15395
2013,10,7,17944
2016,5,29,12753
2016,9,28,15608
2000,3,19,14853
2008,1,16,19176
2019,6,28,21885
1999,5,31,14503
1999,9,30,15483
2007,4,17,20211
2011,2,19,13852
2002,7,17,15290
2003,10,7,17996
2004,1,19,19341
2016,12,24,11875
2005,4,16,17564
2007,2,22,20655
2008,4,4,19974
2017,9,23,12465
1997,8,23,13988
1998,11,5,14962
1999,10,2,13527
1999,6,29,14926
2009,1,3,16233
2011,11,10,16869
2011,7,13,17889
2002,2,27,14573
2003,3,6,17901
2012,12,9,15562
2013,9,8,17250
2014,10,14,15894
2015,11,13,16519
2015,7,10,17341
2000,8,9,15551
2005,1,28,38588
2006,10,4,19537
2019,12,20,21323
1996,8,10,13717
1997,5,9,15028
2002,1,25,14386
2003,1,29,17740
2005,11,27,19199
2013,6,20,19129
2000,11,23,11802
2000,7,20,15765
2008,5,21,20157
2009,8,10,19080
2011,10,23,16241
2011,6,20,17898
2000,1,20,14063
2003,2,27,18319
2005,8,25,19998
2017,5,6,13002
1996,1,11,13366
2006,11,21,20378
2006,7,22,17862
2008,8,23,16434
2018,2,13,18234
2019,3,12,20401
1997,4,8,15023
1998,3,9,13261
1999,2,14,13756
2010,6,2,17906
2001,1,11,16725
2002,10,7,14534
2003,7,21,18228
2014,2,2,12701
2015,3,1,13513
2007,7,2,20450
2017,2,22,15467
2019,4,16,20320
1997,1,20,14664
2009,10,26,17655
2012,11,16,17421
2014,1,30,14396
2017,4,19,15996
2009,12,31,14444
1997,10,23,14726
2001,12,21,14658
2012,1,17,15330
2014,11,19,16106
2003,6,12,17789
2004,5,12,19235
2004,9,13,19966
2015,2,16,15075
2016,4,6,15776
2016,8,7,15957
2007,6,15,21357
2009,5,30,15107
2018,10,25,21092
2019,7,3,19674
2020,4,7,6951
2020,8,6,12780
1998,7,30,14832
2010,2,5,16521
2011,3,4,17145
2012,8,28,16648
2001,9,7,17043
2002,6,10,14937
2003,11,16,17335
2014,6,5,16988
2005,5,7,17647
2006,2,10,19506
2007,3,9,21147
2020,7,21,10566
1996,12,25,13205
1998,10,30,14950
2013,10,13,17067
2015,4,23,16773
2016,9,26,15985
2018,3,28,20026
1996,10,24,14811
1998,12,29,14504
2008,1,14,19250
2009,4,11,15100
2010,11,8,18057
2010,7,23,18299
1999,5,25,15070
2013,4,18,17197
2004,1,25,17333
2005,12,6,17978
2016,12,2,15463
2017,1,1,13852
1996,5,4,13002
2007,2,24,15726
2008,4,14,20450
2009,9,13,16807
1999,10,4,15184
1999,6,7,15182
2001,5,22,16733
2011,7,11,17831
2012,4,15,16397
2013,1,2,17925
2004,12,19,18956
2015,11,11,16016
2007,11,29,20920
1997,5,15,15033
1999,3,17,15126
2002,8,29,15235
2004,10,22,20268
2016,5,19,16136
2005,11,29,19172
2005,7,30,18395
2013,6,18,18411
2019,6,22,18621
1999,9,16,12519
2009,8,4,18872
2010,3,20,15321
2011,2,13,15768
2001,4,3,17112
2002,7,31,15351
2003,10,1,17865
2013,12,22,16021
2000,1,18,15127
2005,4,26,19896
2005,8,3,20687
2017,5,12,16403
2017,9,13,15220
2018,6,4,20762
2019,11,6,20301
1996,1,1,13183
1997,8,9,14021
1998,11,3,14829
2008,8,17,19666
2012,12,3,16649
2013,9,6,18090
2014,10,8,16362
2000,4,26,15535
2000,8,3,14998
2002,10,9,14588
2003,7,19,16089
2005,1,26,37540
2008,2,25,20052
1996,8,12,14919
2007,7,8,20484
2011,5,26,17007
2019,4,22,21149
2003,1,23,18073
2000,11,17,15889
2000,7,30,14808
2008,5,27,19491
2014,1,24,14895
2017,8,20,16144
2019,10,11,21378
1997,7,22,15114
2011,10,17,17019
2011,6,30,17988
1997,10,29,14975
2001,12,15,12579
2002,3,12,14594
2003,2,5,17907
2014,11,25,16375
2004,5,10,19506
2006,11,19,19155
2006,7,12,20097
2016,8,1,16706
2018,2,7,17721
2019,3,2,16455
1997,4,2,14905
1998,3,7,13064
2009,5,20,18146
2020,4,1,8952
2012,8,6,18145
2013,5,5,17494
2014,2,28,16195
2000,12,6,15669
2009,3,28,15156
2017,2,28,15017
1997,1,18,13156
2020,7,31,12061
2003,5,18,16680
2017,4,21,16285
2006,4,23,19097
2009,12,1,17202
2018,3,18,19828
1998,12,27,13813
2010,11,14,17264
2010,7,13,18185
2012,1,23,15946
2003,6,6,18132
2004,9,3,19386
2013,4,12,18349
2014,3,13,16751
2015,2,10,14957
2007,6,9,18557
2017,1,7,10531
2018,10,3,20251
2020,8,24,12493
1996,5,2,14691
1997,12,6,13008
