origin,dest,passengers
11618,12012,1414.3877999999997
10627,12519,41.725
11618,11066,2258959.872299998
14100,10397,14804363.819800004
10713,14689,9137.370000000004
14100,11995,164566.24190000002
14869,11042,164052.28859999994
11618,16440,42795.1284
15016,10140,377600.2327999998
14057,12173,1408803.312399999
13891,10140,45926.825999999994
14098,11697,73116.68749999999
11193,14321,1165517.4851000013
11973,13495,43.9824
10257,11042,523028.9170000005
11423,11193,249309.3586000002
12391,14122,7409.531
13459,11977,56954.83690000002
11042,13342,915082.7610999998
11042,14524,427056.91830000014
11697,10874,27022.187500000004
10155,11298,422183.4574999999
13290,11298,88928.80600000001
13495,12892,2824890.5343
10397,13487,11690886.541199986
14869,10397,9868325.048499998
14747,13830,1979907.7869999995
10868,11433,23452.419999999995
10643,10397,247461.65040000007
14869,11097,326124.67999999993
13029,12278,42.03
15016,13303,421806.3913
10397,11778,256091.26999999996
10821,12953,499491.0299000003
15356,11066,6524.763700000001
12217,15370,40.69
13796,11697,91237.62599999996
12889,10140,2753090.6316
14869,15582,18382.927000000003
12391,13495,7930.144499999999
14524,11298,1276162.3658999999
12889,13244,1180116.1401000002
14893,14831,431.7048
12266,11278,5805388.066100006
13342,10397,6198505.6754999915
12892,14252,10369.140000000003
10693,11481,621522.3603999999
13303,14122,417114.7610999999
11721,13487,176828.8736000001
13241,13277,80.98
14683,12264,205471.79630000002
14771,11433,4328220.731299998
13851,13198,878897.9208000001
13232,14730,2121172.8467
13198,14683,126240.05959999986
12954,12889,2763130.1677
11057,13871,46656.7633
13204,15096,633568.3780999999
10397,12264,10717456.853000019
14747,14489,20008.329
12892,13264,136685.74489999985
11259,13342,104331.268
15370,13198,395540.93659999984
10423,11193,336991.6016000003
11042,13577,3542.422000000001
13891,14679,2853.2675999999997
13204,11433,9231887.830700008
14027,12889,24969.549199999998
14193,15304,23999.045000000013
11292,13158,331418.98500000016
12889,12278,208390.24780000013
11298,14843,554118.5123999999
14747,13546,16566.402
11921,13829,23.622
11618,10423,2006471.3518
13930,11468,4720.750000000001
11109,14057,4578.2411
14683,14107,2723296.9641999993
13342,13871,123959.01499999997
14122,13296,183196.18490000005
13342,11203,11745.999999999998
13204,11977,528.642
12264,10158,43.2939
11433,14843,399018.8730999998
13232,14771,855187.9742999998
13342,10529,41056.23999999998
13303,11624,743.7289
11775,14457,72.13
10980,11618,63013.065299999995
14107,10713,1427880.6203999987
14869,11921,672863.0619999999
10333,14150,40807.62500000001
15304,13871,549.5111999999999
12266,10781,1800851.6169000024
10397,10434,382254.93450000003
15304,12451,730181.0633999998
14683,11697,25271.45459999998
13303,15919,12026.963799999998
11697,14307,846208.7823999993
12339,13232,1105253.5589999994
14576,14122,235770.44939999992
11278,10208,364.32
14027,12478,4732834.753099998
13244,12448,240775.63000000012
13204,15356,133488.9921000001
12339,10135,44.3598
11057,12992,99398.99500000004
10581,11193,145582.48740000007
14679,10423,689260.4004
14570,11433,164297.3396000001
14679,13342,80929.13510000003
12448,14814,35162.602500000015
14057,14908,2865538.7705000006
11298,11977,8867.374600000001
14122,10140,76432.50929999999
12323,14492,84.565
14747,13930,9927112.92429999
14057,13485,112.5225
13796,14747,8062928.321999996
10792,14122,328285.57070000016
14783,15016,17167.2746
15412,11996,121.858
13930,14082,152.47799999999998
11042,12264,711143.9800000003
11298,13342,592532.0579000006
14674,14107,56985.96
11630,10754,344521.8823000002
10713,11775,42.445
13198,12451,27055.93350000001
10397,13277,2677741.3583999937
11193,14307,1006698.0420000002
14307,10821,4566174.564800002
14783,12266,84446.36929999999
13871,15376,10968.6108
11433,13342,4622703.2672999995
11267,12953,33757.755
11193,14574,113853.07839999997
13296,14321,4304.487700000001
12478,13796,2001554.835999999
11259,12896,3102999.660699999
11433,13851,145609.49790000005
14771,14831,131.11700000000002
11292,13495,2920658.453700001
11503,12953,26133.028600000005
11278,14747,975710.9738000003
14843,11697,2470034.4864000008
12264,13930,8632749.032200005
10397,14107,10569511.308699999
10397,14730,5552769.232800006
15096,12197,121.34
10599,12953,285432.58800000005
12012,11618,1414.3877999999997
13485,13342,112031.50479999997
13851,12264,49441.27200000001
10785,10397,235415.64430000013
10157,14831,21.885
11292,14674,64912.338599999995
10821,15016,2416081.6137000006
12758,10299,31242.8336
10713,14893,105490.56699999998
11278,14685,25344.430000000004
10158,13204,28805.154200000004
11057,15356,53287.51509999997
11109,12339,69.77
13198,12264,261922.6358999999
14679,13204,180675.63379999992
15370,13487,126244.07300000002
11292,10372,1082001.5117999995
12124,14685,19.475
13487,11057,2941466.3092999985
11298,10279,763599.5993999995
14771,15041,18584.700000000008
14100,13485,24207.068000000003
14193,14100,1428.6489999999997
12191,12896,8939.436699999998
11995,11146,42.09
10990,13139,72.13
13198,14730,16560.689399999996
13930,11298,12585048.609999994
10792,11298,71051.65610000001
14027,12266,1354189.8293000008
11193,13230,302923.13949999976
13244,12953,1806560.3427
11042,10208,207.94409999999996
10185,12191,41.1
11259,13796,152688.37099999998
11637,11122,41.135
11697,10732,142719.29979999998
12264,14635,61360.56239999999
14683,15376,26601.23029999999
13244,12339,1021201.1827999997
14747,10140,712710.9815999991
13487,13296,117401.91710000005
10529,11986,75.6
10397,15607,772990.4219999998
11996,11193,212608.43120000008
15607,13203,122.58479999999999
10397,13795,630558.7124999996
12264,14831,362544.0558999997
14679,13232,1170284.4892000007
13204,10140,384771.1913999998
12451,12889,199365.6317
12266,12173,3109850.8609999986
11003,14107,2407.954999999999
10599,12478,139.685
11433,11823,364656.4345000004
14869,10666,43730.23500000001
14869,15016,1101515.2783000001
10693,10423,1144078.9987
13485,13459,28025.61349999999
12197,12264,24456.94499999999
12278,12266,929927.9631000006
14057,13198,493244.19430000044
14107,13485,9657.991600000001
10821,11697,4500899.357899999
10994,12264,499018.2909999995
10397,14100,14987232.45349998
14492,11986,114.82499999999999
14689,11921,269.48999999999995
13342,12953,1356941.0718000003
15016,11057,1248320.3113999998
10792,15070,97.37549999999999
14730,12264,81504.74430000002
11057,14524,2219785.3927000007
11433,15323,7669.1588
14908,10397,3751500.9769000015
13184,13930,899659.8509
15412,13198,121.2964
10693,12339,76.535
11697,13495,911710.8637000001
14771,13830,3841036.0303
11193,11995,528648.3977999999
11109,11042,41.095
14512,11292,71485.77370000002
10785,11193,97959.6074
15376,12892,4046905.549900009
12953,10208,1332.5789000000002
10423,13871,5120.7739
13871,11292,5562004.639900006
11884,13930,563619.2275000002
11259,11066,140787.06909999996
10135,14696,36.89
13487,10469,210853.97399999996
13930,14108,1124402.7435999995
11697,12266,4464076.900499999
12953,13485,67964.33919999997
13139,14574,93.1916
11292,12280,512191.6727999998
10423,11057,694398.8071999998
13244,14771,842609.3634000001
11973,11298,240450.55809999976
14492,10423,98577.58689999995
13487,13184,275595.77359999996
11298,10713,19415.043
10158,10721,85.565
11193,13296,501670.25959999993
11298,15023,599.8100000000001
12892,11603,211811.50740000012
12953,10154,6768.707000000002
10397,11140,162450.06740000006
13891,10693,147581.89250000002
14635,15356,46947.26599999999
11618,11057,6507651.9256000025
11292,12389,250001.31520000022
10397,13232,7760479.998200009
13830,14057,1059476.9363
14633,11298,7905.642299999997
12945,13204,79107.5627
10423,10397,4055465.254599999
12173,14057,1403484.1239999998
14635,13198,33139.955999999984
14771,13871,13548.9374
11298,11146,29737.124999999985
10721,14057,519799.3955999999
11267,15304,200964.73449999993
10868,10397,5472884.2463
10397,11953,1909506.146399996
11259,10693,461846.2190000001
10821,14843,517202.95720000006
12264,15024,291272.83079999994
11778,11298,436074.478
11624,14986,35.735
13495,12264,1187057.5372000015
11193,12264,691066.0731999995
11618,13796,134719.28800000006
12343,12129,32346.339999999993
13342,10599,40.635
15376,13891,48708.4935
15016,10423,209157.1013000004
10431,11298,11533.714999999998
14492,14122,255429.74590000007
13830,14893,355866.9042
11298,11503,402283.54000000027
11146,11057,18447.239999999998
11433,12278,1124.8799999999999
12264,14869,1771598.8019999997
14107,11278,1912823.1847
13232,14831,408451.3338000004
11057,11953,36467.085
12953,11995,548116.5486
13931,11042,190231.3672000001
13796,12889,4980901.340799995
11057,14869,660561.4181000002
14100,12191,431989.67260000005
13303,16440,68889.75799999997
11109,10599,39.225
13342,14107,2371033.0784
15304,11433,4567019.155200001
15016,12173,67675.7912
15235,15401,40.5246
12264,14683,228108.48170000012
11292,15582,48379.19999999999
12094,12892,28357.420599999994
14689,14869,238807.90399999995
10620,10397,3816.5758000000005
14986,13487,4955.3084
12954,15376,132.804
13495,10721,424456.6730999997
12339,10397,8185377.268000003
11433,14100,5339616.788700007
11697,12191,836439.8721000007
12889,11267,9980.510399999994
14783,12255,42.78
12264,13931,522024.16100000014
13930,14802,23019.475000000013
10821,14307,4164786.7686000024
14107,12992,417440.8655999997
14122,10785,89687.68560000003
10397,12094,205948.43949999998
13204,13198,1514451.0431000013
11995,12478,37332.193400000004
11298,10431,11532.622199999996
13232,11042,3508575.3394000013
13487,14986,4293.0503
12889,11278,506753.1159999998
13377,14193,59950.23350000001
11905,11298,172373.20400000009
11057,12173,19072.169600000005
14747,14831,6531412.924599998
12191,12892,1520748.7086
13342,13487,6016756.407599992
11002,13476,46.566
10257,14492,312.29999999999995
10154,12953,6943.401800000001
12012,11292,262652.48170000024
11278,12945,68257.278
11193,13277,32394.700000000004
11109,13204,26646.9188
13277,10980,78.74
11292,10620,2112227.0258999993
14683,14492,23979.0711
13487,10631,234910.21000000005
11699,11057,535.2048
11481,11278,809.0399999999998
12173,12758,8561806.234399965
13495,14635,130.536
12478,14685,545596.0683
12266,11193,1035655.7892000005
12217,10821,170783.4246
14869,11066,59360.143299999996
11057,10434,42840.1006
12266,13577,41.126400000000004
14683,13930,1915291.8346999993
14869,11503,1473.1349999999998
12892,14162,40.635
10423,14679,846959.868299999
10333,11433,111443.755
13502,11057,2813.7683000000006
14489,13891,40.555
10397,14122,9013433.558500003
11193,11057,510809.9912
10154,12197,3541.602399999999
10423,14814,37.565
11122,13487,41.39
12884,14150,41.085
13303,15016,411395.9366999999
12892,14487,15705.290000000003
12191,14100,403712.3261000001
10620,11193,14038.695000000002
11775,11109,311.74
14307,11577,43.7121
10785,11577,44.09459999999999
13303,11618,4541089.616300005
14107,11775,26556.929999999997
13296,11278,259900.9553000001
12889,13796,5009024.230100002
15370,13485,37.97
12264,10693,396117.1326000003
10140,13891,45851.259300000005
11433,12397,144846.76499999998
15370,11921,426.50000000000006
11921,11109,134.515
12264,10990,1285.265
15304,14843,1081938.8295999998
14108,12266,16388.281399999985
10140,11298,4114640.3363
12191,10423,3057725.442499999
14747,13342,349515.4541000001
10431,12953,5115.288600000001
14107,13830,1062264.2344999998
12889,13871,1311493.6092000003
14100,11618,74573.07329999997
12339,12953,439493.76629999984
13796,13930,1427956.3701000004
14078,11298,20884.60499999999
14747,10849,12809.330799999996
10397,15502,21052.895700000005
11067,10397,9222.320000000003
15016,14893,42286.46849999997
16440,11193,47254.4625
12266,13204,6441154.573500001
13485,12266,1360.3127
11624,15304,109607.06190000012
14771,11637,41.1
12206,11292,1133.2549000000001
10713,10408,37.955
14262,14771,2633897.8803000017
12889,14100,3294242.8169999993
15919,11433,41350.6658
14057,10423,72363.57950000002
14794,14107,110075.91499999989
14100,13360,1409.2050000000002
14893,12954,1474413.1486000004
11292,13264,369683.2156000002
14457,15389,226.215
11503,10397,415674.1285999998
14869,11109,728547.4699999999
14122,10874,14977.948000000002
12197,11278,2868.8200000000006
12266,11973,1235659.1045999988
11292,11278,1703722.4395999971
11259,13198,3706407.2197999973
14193,10397,7981273.128199992
13487,11013,36853.975
11003,13029,80.315
10397,12889,11287679.574800001
11049,10599,148.77280000000002
10868,11996,38.265
13495,12951,73.5613
12266,13342,971181.2348999995
12266,13422,1118601.0459000012
11109,13891,38785.2817
13198,11481,561.7206
12016,12173,1178453.2749999992
14831,12954,658137.1154000004
11618,12448,9072.685800000003
11278,10397,15933589.65760002
14679,12982,138119.65579999998
14869,13303,65617.85740000002
12266,12953,8028195.058400001
14193,13204,15338.1504
10599,15016,329433.9158
10994,10821,865643.2564000003
11433,12173,33302.44750000001
13342,11637,37.955
13204,14321,121869.5911
12945,13244,18564.036400000005
10299,13873,682898.7640000007
12889,10713,1056897.592600001
10643,11298,320.292
14057,13487,4323324.658500001
14057,13891,711818.6026999997
13541,10721,19721.373
13487,12343,131688.73000000007
14831,14905,70.65
14747,11109,8841.2158
13256,10397,73307.15
12953,12451,465382.4344999999
12191,11259,11837129.847700013
15016,12191,2001010.7718999998
13303,10994,57786.65619999998
14679,11292,8429708.106600005
14679,13830,633661.0294000001
13342,12892,642912.2466999999
13024,13264,22.767
11986,11433,4366904.884099998
14938,10397,12946.720000000008
11057,11503,4621.239999999999
14771,13502,1853.16
12478,15412,154.405
12391,14492,472.4459999999999
14492,12945,32.64
10299,11292,877589.0044000006
11433,14027,1501894.6973
14771,14487,721338.7570000002
10713,14869,3028675.296100002
13244,11259,290813.6438000001
10693,14108,41.05
11298,10821,2492226.178899999
12197,11618,17409.148199999996
13232,10713,23289.512399999996
11278,13485,23777.170999999988
11695,12892,1407.9450000000002
11109,11977,42.445
11503,13487,272662.85999999987
14869,13244,283091.9803999999
10994,10868,5850.999099999999
12953,13121,2952.4275999999977
13360,15401,72.13
14689,13891,41.862
14122,14635,754713.5637
11193,14098,29242.411199999995
14524,13487,86889.13260000006
13303,15024,463001.53180000006
10599,11111,42.115
11995,10693,36.15
14908,11109,39.45
10140,13487,1181476.4500000014
14771,10849,112147.9542999999
12889,14683,1866024.088500001
13873,13970,367571.70930000045
13485,13204,14100.9906
12320,13204,11365.317400000002
14771,11996,139.1456
13495,12478,1823543.6090999974
11618,10792,1494531.0078999996
13930,12197,1702750.749100002
14869,13487,3995569.285900002
14812,14534,2507.415000000001
10713,14570,681140.6193000003
13485,12892,332.014
10397,11641,1744640.2462999974
14107,11921,534933.7625999991
10721,11697,4582084.844499997
14842,12266,30347.36549999998
13232,11057,457477.09800000006
15370,13204,12835.388200000001
13830,14747,1654126.9166999988
13930,10409,9649.585
11057,12397,82.03
10792,10721,956392.143300001
11292,13486,832220.7082999994
14877,13930,25887.170000000006
10140,11259,3388755.047599996
13232,14193,15076.731599999988
12953,14574,25023.803200000002
11433,14771,4430471.201599999
14908,12889,5502610.4027
13158,11292,331302.18000000005
12889,11986,15071.769800000004
11638,14057,423.735
12280,10713,42.115
15323,11146,39.45
11292,13198,7574911.435200014
11292,10140,4433526.913700008
13577,12953,34346.77209999997
11057,13851,24712.747099999993
13851,11423,41.75
14107,10918,216.89999999999998
15356,10693,10814.3709
12954,15389,77.13
11109,11638,36.475
10423,15370,18330.5577
14635,11298,533595.9585
14576,11697,47757.4691
13487,11259,23044.921199999982
10713,13264,39.935
14100,11537,42.115
15370,13871,42.962399999999995
15380,11618,18533.7417
14869,10423,652912.3352000003
13851,13244,559234.4475000005
11259,12892,449109.22600000026
14843,10821,515664.65209999995
12191,13342,20373.695999999985
14683,10397,6663719.204099988
11146,13204,49709.83579999999
14893,12758,5310.447999999999
